openalex_snapshot_date,peeringdb_rec_snapshot_date,period,iso_i,iso_j,association_strength,log1p_association_strength,knowledge_edge_present,inverse_ubiquity_weighted_shared_asns,shared_asn_count,shared_rec_any,shared_rec_count,shared_recs,shared_rec_any_2021,shared_rec_count_2021,shared_recs_2021,rec_tie_changed_2021_to_2025,distance_capital_km,contiguous_border,common_official_language,member_asn_geometric_mean,gdp_geometric_mean,log_member_asn_geometric_mean
2026-07-14,2026-07-15,current_2021_2025,GN,TZ,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,5967.361328125,0,0,13.114877048604,50549082796.109764,2.5737472384067264
2026-07-14,2026-07-15,current_2021_2025,GN,TG,0.0,0.0,0,0.06451612903225806,2,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,1917.920166015625,0,1,6.0,18358452837.368458,1.791759469228055
2026-07-14,2026-07-15,current_2021_2025,GN,TN,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,4006.98486328125,0,1,4.0,40372971505.4097,1.3862943611198906
2026-07-14,2026-07-15,current_2021_2025,GN,UG,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,5445.48583984375,0,0,10.0,41917202332.16007,2.302585092994046
2026-07-14,2026-07-15,current_2021_2025,GN,ZM,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,5589.3818359375,0,0,6.928203230275509,28611670730.42032,1.9356005054539454
2026-07-14,2026-07-15,current_2021_2025,GN,ZW,0.0,0.0,0,0,0,0,0,,0,0,,0,5973.2958984375,0,0,2.8284271247461903,38101967270.78043,1.039720770839918
2026-07-14,2026-07-15,current_2021_2025,KE,LS,0.0,0.0,0,0,0,0,0,,0,0,,0,3273.764404296875,0,1,22.64950330581225,18704405738.74774,3.1201379225853847
2026-07-14,2026-07-15,current_2021_2025,KE,MG,0.0,0.0,0,0.21836228287841192,4,1,1,COMESA,1,1,COMESA,0,2276.903564453125,0,0,29.24038303442689,51645094130.98054,3.37555073446838
2026-07-14,2026-07-15,current_2021_2025,KE,MW,0.05171748312768409,0.050424526088933365,1,0.06451612903225806,2,1,1,COMESA,1,1,COMESA,0,1450.1751708984375,0,1,45.2990066116245,45033427729.13622,3.81328510314533
2026-07-14,2026-07-15,current_2021_2025,KE,ML,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,5187.1630859375,0,0,29.24038303442689,63934642509.88516,3.37555073446838
2026-07-14,2026-07-15,current_2021_2025,KE,MU,0.0,0.0,0,1.418362282878412,7,1,1,COMESA,1,1,COMESA,0,3077.554931640625,0,1,59.924953066314536,46866967114.20429,4.093092997113041
2026-07-14,2026-07-15,current_2021_2025,KE,MA,0.4865860659878949,0.3964822601909289,1,0.06451612903225806,2,0,0,,0,0,,0,6019.39111328125,0,0,32.03123475609393,157455355141.69992,3.4667115128653574
2026-07-14,2026-07-15,current_2021_2025,KE,MZ,0.0,0.0,0,0.7073732718894009,5,0,0,,0,0,,0,2784.737548828125,0,0,55.47972602672079,55105860723.25191,4.016017657199412
2026-07-14,2026-07-15,current_2021_2025,KE,NA,0.6353291790476228,0.49184411683533796,1,0.23118279569892472,3,0,0,,0,0,,0,3188.505859375,0,1,32.03123475609393,45277376186.885284,3.4667115128653574
2026-07-14,2026-07-15,current_2021_2025,KE,NG,1.0046870846375826,0.6954879810663034,1,11.304906294422423,35,0,0,,0,0,,0,3488.916015625,0,1,161.74980680050285,198823935678.73865,5.086050738947548
2026-07-14,2026-07-15,current_2021_2025,KE,RW,11.859265255527877,2.5540645830814483,1,3.4759380404541695,9,1,2,COMESA|EAC,1,2,COMESA|EAC,0,756.291259765625,0,1,50.6458290484024,47176781330.072845,3.924856878802435
2026-07-14,2026-07-15,current_2021_2025,KE,SN,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,6233.92041015625,0,0,29.24038303442689,70927539525.34692,3.37555073446838
2026-07-14,2026-07-15,current_2021_2025,KE,SL,0.0,0.0,0,0,0,0,0,,0,0,,0,5664.81787109375,0,1,29.24038303442689,31854154694.204678,3.37555073446838
2026-07-14,2026-07-15,current_2021_2025,KE,ZA,1.0868790055382995,0.7356696511093515,1,21.304906294422423,50,0,0,,0,0,,0,2873.416259765625,0,1,329.52238163742385,240981293035.4938,5.7976442776976755
2026-07-14,2026-07-15,current_2021_2025,KE,SD,0.46104375754505195,0.3791510827273488,1,0.06451612903225806,2,1,2,COMESA|IGAD,1,2,COMESA|IGAD,0,1932.3427734375,1,0,26.153393661244042,90435532202.6255,3.263978958811275
2026-07-14,2026-07-15,current_2021_2025,KE,TZ,5.459889823769575,1.865612262505041,1,2.62114006065619,12,1,1,EAC,1,1,EAC,0,557.2645263671875,1,1,85.74963556773871,110698790152.11514,4.451431836098111
2026-07-14,2026-07-15,current_2021_2025,KE,TG,0.0,0.0,0,0.15542521994134897,3,0,0,,0,0,,0,4028.99365234375,0,0,39.230090491866065,40203667519.715225,3.6694440669194397
2026-07-14,2026-07-15,current_2021_2025,KE,TN,0.0,0.0,0,0.21836228287841192,4,1,1,COMESA,1,1,COMESA,0,5054.7529296875,0,0,26.153393661244042,88413851513.8127,3.263978958811275
2026-07-14,2026-07-15,current_2021_2025,KE,UG,3.367638085737519,1.4742223791805475,1,5.545382484898614,14,1,3,COMESA|EAC|IGAD,1,3,COMESA|EAC|IGAD,0,506.0585632324219,1,1,65.3834841531101,91795603956.807,4.180269690685431
2026-07-14,2026-07-15,current_2021_2025,KE,ZM,0.8619112890257323,0.6216035348765959,1,0.5516956162117452,6,1,1,COMESA,1,1,COMESA,0,1837.6290283203125,0,1,45.2990066116245,62657463971.47222,3.81328510314533
2026-07-14,2026-07-15,current_2021_2025,KE,ZW,0.0,0.0,0,0.15384615384615385,2,1,1,COMESA,1,1,COMESA,0,1947.5150146484375,0,1,18.49324200890693,83440518521.44557,2.9174053685313024
2026-07-14,2026-07-15,current_2021_2025,LS,MG,0.0,0.0,0,0,0,1,1,SADC,1,1,SADC,0,2337.416015625,0,0,3.872983346207417,7105941646.339911,1.354025100551105
2026-07-14,2026-07-15,current_2021_2025,LS,MW,0.0,0.0,0,0,0,1,1,SADC,1,1,SADC,0,1828.720703125,0,1,6.0,6196230541.594563,1.791759469228055
2026-07-14,2026-07-15,current_2021_2025,LS,ML,0.0,0.0,0,0,0,0,0,,0,0,,0,6028.20068359375,0,0,3.872983346207417,8796882772.691374,1.354025100551105
2026-07-14,2026-07-15,current_2021_2025,LS,MU,0.0,0.0,0,0,0,1,1,SADC,1,1,SADC,0,3189.560302734375,0,1,7.937253933193772,6448510532.478417,2.0715673631957663
2026-07-14,2026-07-15,current_2021_2025,LS,MA,0.0,0.0,0,0,0,0,0,,0,0,,0,7921.947265625,0,0,4.242640687119285,21664566293.615616,1.4451858789480823
2026-07-14,2026-07-15,current_2021_2025,LS,MZ,0.0,0.0,0,0,0,1,1,SADC,1,1,SADC,0,625.8595581054688,0,0,7.3484692283495345,7582114763.459488,1.9944920232821373
2026-07-14,2026-07-15,current_2021_2025,LS,NA,1.6689497627124104,0.9816850477320943,1,0,0,1,1,SADC,1,1,SADC,0,1281.27392578125,0,1,4.242640687119285,6229795849.871143,1.4451858789480823
2026-07-14,2026-07-15,current_2021_2025,LS,NG,0.0,0.0,0,0,0,0,0,,0,0,,0,4806.78759765625,0,1,21.42428528562855,27356543900.289577,3.0645251050302726
2026-07-14,2026-07-15,current_2021_2025,LS,RW,0.0,0.0,0,0,0,0,0,,0,0,,0,3059.998779296875,0,1,6.708203932499369,6491138429.2072935,1.90333124488516
2026-07-14,2026-07-15,current_2021_2025,LS,SN,0.0,0.0,0,0,0,0,0,,0,0,,0,6871.1162109375,0,0,3.872983346207417,9759048085.135397,1.354025100551105
2026-07-14,2026-07-15,current_2021_2025,LS,SL,0.0,0.0,0,0,0,0,0,,0,0,,0,6065.443359375,0,1,3.872983346207417,4382870595.151444,1.354025100551105
2026-07-14,2026-07-15,current_2021_2025,LS,ZA,4.100741943148799,1.6293860081980136,1,2.0,2,1,1,SADC,1,1,SADC,0,405.75726318359375,1,1,43.64630568559039,33157050732.192085,3.776118643780401
2026-07-14,2026-07-15,current_2021_2025,LS,SD,0.0,0.0,0,0,0,0,0,,0,0,,0,5023.03076171875,0,0,3.4641016151377544,12443187981.374092,1.2424533248940002
2026-07-14,2026-07-15,current_2021_2025,LS,TZ,0.0,0.0,0,0,0,1,1,SADC,1,1,SADC,0,2718.284423828125,0,1,11.357816691600547,15231246188.580093,2.429906202180836
2026-07-14,2026-07-15,current_2021_2025,LS,TG,0.0,0.0,0,0,0,0,0,,0,0,,0,4838.82763671875,0,0,5.196152422706632,5531695123.633683,1.6479184330021646
2026-07-14,2026-07-15,current_2021_2025,LS,TN,0.0,0.0,0,0,0,0,0,,0,0,,0,7580.126953125,0,0,3.4641016151377544,12165021289.184479,1.2424533248940002
2026-07-14,2026-07-15,current_2021_2025,LS,UG,0.0,0.0,0,0,0,0,0,,0,0,,0,3344.248046875,0,1,8.660254037844387,12630322706.998524,2.1587440567681555
2026-07-14,2026-07-15,current_2021_2025,LS,ZM,0.0,0.0,0,0,0,1,1,SADC,1,1,SADC,0,1543.584716796875,0,1,6.0,8621153474.12716,1.791759469228055
2026-07-14,2026-07-15,current_2021_2025,LS,ZW,1.3324690556229495,0.8469273870374043,1,0,0,1,1,SADC,1,1,SADC,0,1328.5987548828125,0,1,2.449489742783178,11480731433.076382,0.8958797346140274
2026-07-14,2026-07-15,current_2021_2025,MG,MW,0.0,0.0,0,0.06451612903225806,2,1,2,COMESA|SADC,1,2,COMESA|SADC,0,1558.547119140625,0,0,7.745966692414834,17108531222.405573,2.04717228111105
2026-07-14,2026-07-15,current_2021_2025,MG,ML,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,7024.33740234375,0,1,5.0,24289242074.86014,1.6094379124341003
2026-07-14,2026-07-15,current_2021_2025,MG,MU,0.0,0.0,0,0.21836228287841192,4,1,2,COMESA|SADC,1,2,COMESA|SADC,0,1058.796875,0,1,10.246950765959598,17805106353.34218,2.3269801750787615
2026-07-14,2026-07-15,current_2021_2025,MG,MA,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,8233.26953125,0,1,5.477225575051661,59818450324.931564,1.7005986908310777
2026-07-14,2026-07-15,current_2021_2025,MG,MZ,0.0,0.0,0,0.06451612903225806,2,1,1,SADC,1,1,SADC,0,1724.364501953125,0,0,9.486832980505138,20935122780.16798,2.2499048351651325
2026-07-14,2026-07-15,current_2021_2025,MG,NA,0.0,0.0,0,0.06451612903225806,2,1,1,SADC,1,1,SADC,0,3185.897216796875,0,0,5.477225575051661,17201209040.11824,1.7005986908310777
2026-07-14,2026-07-15,current_2021_2025,MG,NG,0.0,0.0,0,0.21836228287841192,4,0,0,,0,0,,0,5415.6640625,0,0,27.65863337187866,75534679078.41405,3.319937916913268
2026-07-14,2026-07-15,current_2021_2025,MG,RW,0.0,0.0,0,0.21836228287841192,4,1,1,COMESA,1,1,COMESA,0,2676.54296875,0,1,8.660254037844387,17922807058.187767,2.1587440567681555
2026-07-14,2026-07-15,current_2021_2025,MG,SN,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,8033.95263671875,0,1,5.0,26945895209.142643,1.6094379124341003
2026-07-14,2026-07-15,current_2021_2025,MG,SL,0.0,0.0,0,0,0,0,0,,0,0,,0,7329.806640625,0,0,5.0,12101628226.637121,1.6094379124341003
2026-07-14,2026-07-15,current_2021_2025,MG,ZA,0.005861094763474622,0.005843985368201712,1,1.218362282878412,5,1,1,SADC,1,1,SADC,0,2124.3232421875,0,0,56.34713834792323,91550569961.29953,4.031531455663396
2026-07-14,2026-07-15,current_2021_2025,MG,SD,0.0,0.0,0,0.06451612903225806,2,1,1,COMESA,1,1,COMESA,0,4166.7001953125,0,0,4.47213595499958,34357125458.21703,1.4978661367769956
2026-07-14,2026-07-15,current_2021_2025,MG,TZ,0.0,0.0,0,0.21836228287841192,4,1,1,SADC,1,1,SADC,0,1903.0640869140625,0,0,14.66287829861518,42055286552.71897,2.6853190140638312
2026-07-14,2026-07-15,current_2021_2025,MG,TG,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,5776.5322265625,0,1,6.708203932499369,15273669709.384428,1.90333124488516
2026-07-14,2026-07-15,current_2021_2025,MG,TN,8.470788990430009,2.248212218450846,1,0.21836228287841192,4,1,1,COMESA,1,1,COMESA,0,7331.650390625,0,1,4.47213595499958,33589074058.835983,1.4978661367769956
2026-07-14,2026-07-15,current_2021_2025,MG,UG,0.0,0.0,0,0.21836228287841192,4,1,1,COMESA,1,1,COMESA,0,2687.701416015625,0,0,11.180339887498949,34873826745.33828,2.4141568686511508
2026-07-14,2026-07-15,current_2021_2025,MG,ZM,0.0,0.0,0,0.21836228287841192,4,1,2,COMESA|SADC,1,2,COMESA|SADC,0,2078.789794921875,0,0,7.745966692414834,23804032531.574875,2.04717228111105
2026-07-14,2026-07-15,current_2021_2025,MG,ZW,0.0,0.0,0,0.15384615384615385,2,1,2,COMESA|SADC,1,2,COMESA|SADC,0,1740.94970703125,0,0,3.1622776601683795,31699668187.02218,1.151292546497023
2026-07-14,2026-07-15,current_2021_2025,MW,ML,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,5480.2568359375,0,0,7.745966692414834,21179704403.279427,2.04717228111105
2026-07-14,2026-07-15,current_2021_2025,MW,MU,24.47108921573971,3.2375440527310753,1,0.06451612903225806,2,1,2,COMESA|SADC,1,2,COMESA|SADC,0,2609.593994140625,0,1,15.874507866387544,15525675452.139904,2.7647145437557117
2026-07-14,2026-07-15,current_2021_2025,MW,MA,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,6861.10302734375,0,0,8.48528137423857,52160421137.86706,2.1383330595080277
2026-07-14,2026-07-15,current_2021_2025,MW,MZ,0.0,0.0,0,0.06451612903225806,2,1,1,SADC,1,1,SADC,0,1341.775634765625,1,0,14.696938456699069,18254983451.67579,2.6876392038420827
2026-07-14,2026-07-15,current_2021_2025,MW,NA,3.5555444061197967,1.5163450419279756,1,0.06451612903225806,2,1,1,SADC,1,1,SADC,0,2006.9267578125,0,1,8.48528137423857,14999089791.517092,2.1383330595080277
2026-07-14,2026-07-15,current_2021_2025,MW,NG,1.6921002605542894,0.9903216549798399,1,0.23118279569892472,3,0,0,,0,0,,0,3911.02099609375,0,1,42.8485705712571,65864639585.98413,3.757672285590218
2026-07-14,2026-07-15,current_2021_2025,MW,RW,8.084914861962714,2.2066153305287934,1,0.06451612903225806,2,1,1,COMESA,1,1,COMESA,0,1401.401123046875,0,1,13.416407864998739,15628307972.70206,2.596478425445105
2026-07-14,2026-07-15,current_2021_2025,MW,SN,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,6480.82275390625,0,0,7.745966692414834,23496249642.22646,2.04717228111105
2026-07-14,2026-07-15,current_2021_2025,MW,SL,0.0,0.0,0,0,0,0,0,,0,0,,0,5771.32568359375,0,1,7.745966692414834,10552363381.64054,2.04717228111105
2026-07-14,2026-07-15,current_2021_2025,MW,ZA,1.7420880890731492,1.008719706471345,1,1.2311827956989247,4,1,1,SADC,1,1,SADC,0,1433.77197265625,0,1,87.29261137118078,79830157061.1376,4.469265824340346
2026-07-14,2026-07-15,current_2021_2025,MW,SD,0.0,0.0,0,0.06451612903225806,2,1,1,COMESA,1,1,COMESA,0,3288.215087890625,0,0,6.928203230275509,29958685376.378216,1.9356005054539454
2026-07-14,2026-07-15,current_2021_2025,MW,TZ,0.1410158898259236,0.13191899701077292,1,0.23118279569892472,3,1,1,SADC,1,1,SADC,0,892.950439453125,1,1,22.715633383201094,36671318727.7141,3.1230533827407814
2026-07-14,2026-07-15,current_2021_2025,MW,TG,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,4228.48193359375,0,0,10.392304845413264,13318316339.434301,2.34106561356211
2026-07-14,2026-07-15,current_2021_2025,MW,TN,0.0,0.0,0,0.06451612903225806,2,1,1,COMESA,1,1,COMESA,0,6171.994140625,0,0,6.928203230275509,29288960831.030933,1.9356005054539454
2026-07-14,2026-07-15,current_2021_2025,MW,UG,0.14967591859903376,0.1394800927453995,1,0.06451612903225806,2,1,1,COMESA,1,1,COMESA,0,1597.372314453125,0,1,17.320508075688775,30409237949.912354,2.8518912373281005
2026-07-14,2026-07-15,current_2021_2025,MW,ZM,0.0,0.0,0,0.06451612903225806,2,1,2,COMESA|SADC,1,2,COMESA|SADC,0,620.2988891601562,1,1,12.0,20756611963.064148,2.4849066497880004
2026-07-14,2026-07-15,current_2021_2025,MW,ZW,0.0,0.0,0,0,0,1,2,COMESA|SADC,1,2,COMESA|SADC,0,522.3671264648438,0,1,4.898979485566356,27641438947.08317,1.5890269151739727
2026-07-14,2026-07-15,current_2021_2025,ML,MU,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,8044.1962890625,0,1,10.246950765959598,22042037655.393547,2.3269801750787615
2026-07-14,2026-07-15,current_2021_2025,ML,MA,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,2380.859619140625,0,1,5.477225575051661,74052943486.1776,1.7005986908310777
2026-07-14,2026-07-15,current_2021_2025,ML,MZ,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,6146.69482421875,0,0,9.486832980505138,25916877747.496914,2.2499048351651325
2026-07-14,2026-07-15,current_2021_2025,ML,NA,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,4781.298828125,0,0,5.477225575051661,21294435981.24941,1.7005986908310777
2026-07-14,2026-07-15,current_2021_2025,ML,NG,0.948105674674693,0.6668574515286023,1,1.064516129032258,3,1,1,CEN-SAD,1,2,CEN-SAD|ECOWAS,1,1700.4105224609375,0,0,27.65863337187866,93509030920.33179,3.319937916913268
2026-07-14,2026-07-15,current_2021_2025,ML,RW,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,4506.9609375,0,1,8.660254037844387,22187746606.3421,2.1587440567681555
2026-07-14,2026-07-15,current_2021_2025,ML,SN,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,2,CEN-SAD|ECOWAS,1,1046.8876953125,1,1,5.0,33357983101.669167,1.6094379124341003
2026-07-14,2026-07-15,current_2021_2025,ML,SL,0.0,0.0,0,0,0,1,1,CEN-SAD,1,2,CEN-SAD|ECOWAS,1,742.3721923828125,0,0,5.0,14981350842.25647,1.6094379124341003
2026-07-14,2026-07-15,current_2021_2025,ML,ZA,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,5800.73388671875,0,0,56.34713834792323,113336088558.71371,4.031531455663396
2026-07-14,2026-07-15,current_2021_2025,ML,SD,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,4378.99072265625,0,0,4.47213595499958,42532801436.4232,1.4978661367769956
2026-07-14,2026-07-15,current_2021_2025,ML,TZ,2.14595958002085,1.1461189564991467,1,0.06451612903225806,2,0,0,,0,0,,0,5270.64990234375,0,0,14.66287829861518,52062829134.93488,2.6853190140638312
2026-07-14,2026-07-15,current_2021_2025,ML,TG,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,2,CEN-SAD|ECOWAS,1,1253.9111328125,0,1,6.708203932499369,18908216339.13468,1.90333124488516
2026-07-14,2026-07-15,current_2021_2025,ML,TN,1.6407871394830371,0.9710770316127846,1,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,3245.1044921875,0,1,4.47213595499958,41581983309.843636,1.4978661367769956
2026-07-14,2026-07-15,current_2021_2025,ML,UG,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,4681.423828125,0,0,11.180339887498949,43172457780.0192,2.4141568686511508
2026-07-14,2026-07-15,current_2021_2025,ML,ZM,0.10841546934090127,0.10293149036987075,1,0.06451612903225806,2,0,0,,0,0,,0,5073.6044921875,0,0,7.745966692414834,29468477806.23885,2.04717228111105
2026-07-14,2026-07-15,current_2021_2025,ML,ZW,0.0,0.0,0,0,0,0,0,,0,0,,0,5468.45849609375,0,0,3.1622776601683795,39242971424.91748,1.151292546497023
2026-07-14,2026-07-15,current_2021_2025,MU,MA,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,9096.822265625,0,1,11.224972160321824,54284136593.711395,2.418140953475739
2026-07-14,2026-07-15,current_2021_2025,MU,MZ,0.0,0.0,0,0.06451612903225806,2,1,1,SADC,1,1,SADC,0,2627.201171875,0,0,19.44222209522358,18998236471.049168,2.967447097809794
2026-07-14,2026-07-15,current_2021_2025,MU,NA,0.0,0.0,0,0.06451612903225806,2,1,1,SADC,1,1,SADC,0,4183.49609375,0,1,11.224972160321824,15609778856.500828,2.418140953475739
2026-07-14,2026-07-15,current_2021_2025,MU,NG,0.0,0.0,0,0.41836228287841193,5,0,0,,0,0,,0,6405.34228515625,0,1,56.68333088307355,68546323323.02022,4.037480179557929
2026-07-14,2026-07-15,current_2021_2025,MU,RW,7.561218066155836,2.1472424774784407,1,0.21836228287841192,4,1,1,COMESA,1,1,COMESA,0,3606.5234375,0,1,17.74823934929885,16264615703.090143,2.8762863194128165
2026-07-14,2026-07-15,current_2021_2025,MU,SN,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,9064.876953125,0,1,10.246950765959598,24452901207.360157,2.3269801750787615
2026-07-14,2026-07-15,current_2021_2025,MU,SL,0.0,0.0,0,0,0,0,0,,0,0,,0,8375.2001953125,0,1,10.246950765959598,10982003647.581696,2.3269801750787615
2026-07-14,2026-07-15,current_2021_2025,MU,ZA,4.344390832150545,1.6760475683188383,1,9.918362282878412,16,1,1,SADC,1,1,SADC,0,3057.381591796875,0,1,115.47727049077668,83080447888.83455,4.749073718308058
2026-07-14,2026-07-15,current_2021_2025,MU,SD,0.0,0.0,0,0.06451612903225806,2,1,1,COMESA,1,1,COMESA,0,4822.65625,0,0,9.16515138991168,31178455496.761757,2.2154083994216567
2026-07-14,2026-07-15,current_2021_2025,MU,TZ,0.0,0.0,0,0.21836228287841192,4,1,1,SADC,1,1,SADC,0,2819.926025390625,0,1,30.04995840263344,38164394218.08246,3.4028612767084927
2026-07-14,2026-07-15,current_2021_2025,MU,TG,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,6803.80224609375,0,1,13.74772708486752,13860572587.349203,2.6208735075298213
2026-07-14,2026-07-15,current_2021_2025,MU,TN,0.0,0.0,0,0.21836228287841192,4,1,1,COMESA,1,1,COMESA,0,8053.869140625,0,1,9.16515138991168,30481463066.35747,2.2154083994216567
2026-07-14,2026-07-15,current_2021_2025,MU,UG,0.0,0.0,0,0.21836228287841192,4,1,1,COMESA,1,1,COMESA,0,3546.462646484375,0,1,22.9128784747792,31647352352.094463,3.131699131295812
2026-07-14,2026-07-15,current_2021_2025,MU,ZM,0.0,0.0,0,0.21836228287841192,4,1,2,COMESA|SADC,1,2,COMESA|SADC,0,3137.156982421875,0,1,15.874507866387544,21601718974.76581,2.7647145437557117
2026-07-14,2026-07-15,current_2021_2025,MU,ZW,0.0,0.0,0,0.15384615384615385,2,1,2,COMESA|SADC,1,2,COMESA|SADC,0,2792.64697265625,0,1,6.48074069840786,28766862205.429565,1.8688348091416842
2026-07-14,2026-07-15,current_2021_2025,MA,MZ,4.68172552534605,1.7372549762719207,1,0.06451612903225806,2,0,0,,0,0,,0,7869.63037109375,0,0,10.392304845413264,63826918079.11817,2.34106561356211
2026-07-14,2026-07-15,current_2021_2025,MA,NA,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,6790.83837890625,0,0,6.0,52442976895.529076,1.791759469228055
2026-07-14,2026-07-15,current_2021_2025,MA,NG,0.6885410419910548,0.5238648673239494,1,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,3115.44091796875,0,0,30.298514815086232,230289825586.19278,3.4110986953102453
2026-07-14,2026-07-15,current_2021_2025,MA,RW,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,5560.65185546875,0,1,9.486832980505138,54642982028.96008,2.2499048351651325
2026-07-14,2026-07-15,current_2021_2025,MA,SN,0.3754204404989422,0.3187594592872366,1,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,2408.1611328125,0,1,5.477225575051661,82152536870.32115,1.7005986908310777
2026-07-14,2026-07-15,current_2021_2025,MA,SL,0.0,0.0,0,0,0,1,1,CEN-SAD,1,1,CEN-SAD,0,2917.26416015625,0,0,5.477225575051661,36895395434.567116,1.7005986908310777
2026-07-14,2026-07-15,current_2021_2025,MA,ZA,0.5163141306889388,0.4162824759720861,1,0.06451612903225806,2,0,0,,0,0,,0,7613.45703125,0,0,61.72519744804386,279119009254.2441,4.1226922340603736
2026-07-14,2026-07-15,current_2021_2025,MA,SD,4.031110007974983,1.6156406372957612,1,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,4441.2998046875,0,1,4.898979485566356,104747865827.32468,1.5890269151739727
2026-07-14,2026-07-15,current_2021_2025,MA,TZ,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,6330.47900390625,0,0,16.06237840420901,128217988391.11923,2.7764797924608087
2026-07-14,2026-07-15,current_2021_2025,MA,TG,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,3214.5712890625,0,1,7.3484692283495345,46566302741.33823,1.9944920232821373
2026-07-14,2026-07-15,current_2021_2025,MA,TN,2.2657882069526787,1.1835011446049852,1,0.06451612903225806,2,1,2,AMU|CEN-SAD,1,2,AMU|CEN-SAD,0,1576.4862060546875,0,1,4.898979485566356,102406233811.90198,1.5890269151739727
2026-07-14,2026-07-15,current_2021_2025,MA,UG,0.5293877192852153,0.42486747183585316,1,0.06451612903225806,2,0,0,,0,0,,0,5560.58642578125,0,0,12.24744871391589,106323182632.04408,2.5053176470481278
2026-07-14,2026-07-15,current_2021_2025,MA,ZM,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,6647.9375,0,0,8.48528137423857,72573638583.32732,2.1383330595080277
2026-07-14,2026-07-15,current_2021_2025,MA,ZW,0.0,0.0,0,0,0,0,0,,0,0,,0,7032.49462890625,0,0,3.4641016151377544,96645820793.79898,1.2424533248940002
2026-07-14,2026-07-15,current_2021_2025,MZ,NA,0.0,0.0,0,0.23118279569892472,3,1,1,SADC,1,1,SADC,0,1614.799072265625,0,0,10.392304845413264,18353871661.69738,2.34106561356211
2026-07-14,2026-07-15,current_2021_2025,MZ,NG,0.0,0.0,0,0.5407066052227343,4,0,0,,0,0,,0,4781.697265625,0,0,52.478567053607705,80596300096.07626,3.9604048396443
2026-07-14,2026-07-15,current_2021_2025,MZ,RW,18.04029079630258,2.946557302161641,1,0.06451612903225806,2,0,0,,0,0,,0,2688.42822265625,0,0,16.431676725154983,19123824365.841267,2.7992109794991875
2026-07-14,2026-07-15,current_2021_2025,MZ,SN,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,7053.583984375,0,0,9.486832980505138,28751554691.573627,2.2499048351651325
2026-07-14,2026-07-15,current_2021_2025,MZ,SL,0.0,0.0,0,0,0,0,0,,0,0,,0,6269.23876953125,0,0,9.486832980505138,12912565090.700472,2.2499048351651325
2026-07-14,2026-07-15,current_2021_2025,MZ,ZA,0.5430905436283696,0.4337872519111029,1,6.207373271889401,11,1,1,SADC,1,1,SADC,0,437.8207092285156,1,0,106.91117808723277,97685424769.03638,4.671998378394428
2026-07-14,2026-07-15,current_2021_2025,MZ,SD,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,4620.7744140625,0,0,8.48528137423857,36659415617.485954,2.1383330595080277
